Yıl,İlçe,Kullanıcı Sınıfı,Kullanım Sınıfı,Tüketim Yapan Gaz Kullanıcı Sayısı (Sayaç-Adet),Düzeltilmiş Tüketim (m3)
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA+OCAK,12,101257.38
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,MRKZ ISNMA+OCAK+KOMBI,5,306357.86
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+MERKEZİ ISINM,17,2899.34
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,KOMBİ,1,53409.28
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+SOBA,3,51829.63
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,KOMBİ+KAZAN+YAKICI CİHAZ,1,46252.34
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+KOMBİ+SOBA,1,324204.21
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA,17,95341.78
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,OCAK+KOMBİ,21,22596.51
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,OCAK+KAZAN+YAKICI CİHAZ,2,29249.97
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,OCAK,4,695.89
2023,SULTANGAZİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+OCAK,1,96171.57
2023,SULTANGAZİ,RESMİ KURUM,KOMBİ,23,0.0
2023,SULTANGAZİ,RESMİ KURUM,SOBA,1,214542.66
2023,SULTANGAZİ,RESMİ KURUM,OCAK+KAZAN+YAKICI CİHAZ,4,7849406.87
2023,SULTANGAZİ,RESMİ KURUM,ÜRETİM+MERKEZİ ISINM,12,14343.06
2023,SULTANGAZİ,RESMİ KURUM,MERKEZ ISNMA+OCAK+ŞOFBEN,1,562.42
2023,SULTANGAZİ,RESMİ KURUM,OCAK,5,1191272.48
2023,SULTANGAZİ,RESMİ KURUM,MERKEZİ ISINMA,10,97297.22
2023,SULTANGAZİ,RESMİ KURUM,ÜRETİM+KOMBİ,6,20964.71
2023,SULTANGAZİ,RESMİ KURUM,KOMBİ+KAZAN+YAKICI CİHAZ,1,175335.99
2023,SULTANGAZİ,RESMİ KURUM,OCAK+KOMBİ,43,5442.18
2023,SULTANGAZİ,RESMİ KURUM,MERKEZİ ISINMA+BOYLE,2,1056.59
2023,SULTANGAZİ,RESMİ KURUM,OCAK+SOBA+KOMBİ,1,2194.17
2023,SULTANGAZİ,RESMİ KURUM,ÜRETİM+OCAK,2,555.73
2023,SULTANGAZİ,RESMİ KURUM,ÜRETİM+OCAK+ŞOFBEN,1,94.76
2023,SULTANGAZİ,RESMİ KURUM,ŞOFBEN+KOMBİ,1,7235.4
2023,SULTANGAZİ,RESMİ KURUM,MERKEZİ ISINMA+OCAK,1,12671.34
2023,SULTANGAZİ,RESMİ KURUM,ÜRETİM+KOMBİ+SOBA,2,391819.08
2023,SULTANGAZİ,RESMİ KURUM,ÜRETİM,12,448963.34
2023,SULTANGAZİ,SANAYİ TESİSLERİ,ÜRETİM,3,11602.57
2023,SULTANGAZİ,SANAYİ TESİSLERİ,ÜRETİM+MERKEZİ ISINM,1,2148.91
2023,SULTANGAZİ,SAĞLIK KURUMLARI (RESMİ),KOMBİ,2,1279008.04
2023,SULTANGAZİ,SAĞLIK KURUMLARI (RESMİ),MERKEZİ ISINMA,2,51451.45
2023,SULTANGAZİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM,1,2794.62
2023,SULTANGAZİ,SAĞLIK KURUMLARI (RESMİ),OCAK+KOMBİ,3,6893.2
2023,SULTANGAZİ,SAĞLIK KURUMLARI (RESMİ),OCAK+KAZAN+YAKICI CİHAZ,1,52971.98
2023,SULTANGAZİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+MERKEZİ ISINM,2,11313.16
2023,SULTANGAZİ,SAĞLIK KURUMLARI (ÖZEL),KOMBİ,12,15705.89
2023,SULTANGAZİ,SAĞLIK KURUMLARI (ÖZEL),OCAK+KOMBİ,10,100778.47
2023,SULTANGAZİ,SAĞLIK KURUMLARI (ÖZEL),MERKEZİ ISINMA,1,2101.27
2023,SULTANGAZİ,SAĞLIK KURUMLARI (ÖZEL),MERKEZİ ISINMA+OCAK,1,19164.94
2023,SULTANGAZİ,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM,1,7575.23
2023,SULTANGAZİ,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM+OCAK,1,1488.06
2023,SULTANGAZİ,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM+MERKEZİ ISINM,1,3247.06
2023,SULTANGAZİ,TİCARİ,OCAK+SOBA+ŞOFBEN,4,9943.78
2023,SULTANGAZİ,TİCARİ,SOBA,37,2594.52
2023,SULTANGAZİ,TİCARİ,OCAK+KAZAN+YAKICI CİHAZ,2,323695.89
2023,SULTANGAZİ,TİCARİ,ÜRETİM+OCAK,80,805.24
2023,SULTANGAZİ,TİCARİ,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,2,855.98
2023,SULTANGAZİ,TİCARİ,SOBA+KOMBİ+YAKICI CİHAZ,1,237760.2
2023,SULTANGAZİ,TİCARİ,ÜRETİM+KOMBİ,76,206704.84
2023,SULTANGAZİ,TİCARİ,ÜRETİM+MERKEZİ ISINM,18,80832.97
2023,SULTANGAZİ,TİCARİ,MERKEZ ISNMA+OCAK+ŞOFBEN,4,286.81
2023,SULTANGAZİ,TİCARİ,ŞOFBEN+SOBA,1,1124511.0
2023,SULTANGAZİ,TİCARİ,OCAK+KOMBİ,1,43850.89
2023,SULTANGAZİ,TİCARİ,MRKZ ISNMA+OCAK+KOMBI,3,38261.97
2023,SULTANGAZİ,TİCARİ,OCAK+ŞOFBEN,20,266265.6
2023,SULTANGAZİ,TİCARİ,ÜRETİM+OCAK+ŞOFBEN,19,519695.21
2023,SULTANGAZİ,TİCARİ,KOMBİ,353,1164622.74
2023,SULTANGAZİ,TİCARİ,ÜRETİM,168,438483.34
2023,SULTANGAZİ,TİCARİ,OCAK,218,1465.21
2023,SULTANGAZİ,TİCARİ,OCAK+SOFBEN+KOMBI,2,98078.03
2023,SULTANGAZİ,TİCARİ,ŞOFBEN+YAKICI CİHAZ,17,80319.47
2023,SULTANGAZİ,TİCARİ,OCAK+SOBA,133,31867.19
2023,SULTANGAZİ,TİCARİ,OCAK+ŞOFBEN+KOMBİ+YAKICI CİHAZ,2,1100.72
2023,SULTANGAZİ,TİCARİ,OCAK+SOBA+YAKICI CİHAZ,1,278179.76
2023,SULTANGAZİ,TİCARİ,ÜRETİM+KOMBİ+SOBA,46,39857.44
2023,SULTANGAZİ,TİCARİ,KOMBİ+KAZAN,2,1101841.01
2023,SULTANGAZİ,TİCARİ,MERKEZİ ISINMA,22,51384.79
2023,SULTANGAZİ,TİCARİ,ŞOFBEN+KOMBİ+YAKICI CİHAZ,2,19970.9
2023,SULTANGAZİ,TİCARİ,ÜRETİM+SOBA,13,82260.52
2023,SULTANGAZİ,TİCARİ,MERKEZİ ISINMA+OCAK,10,12899.62
2023,SULTANGAZİ,TİCARİ,OCAK+SOBA+KOMBİ,16,255436.59
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KOMBİ+YAKICI CİHAZ,2,397316.9
2023,SULTANGAZİ,TİCARİ (ÜRETİM),KOMBİ,55,6839.97
2023,SULTANGAZİ,TİCARİ (ÜRETİM),KOMBİ+KAZAN,2,377998.9
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ŞOFBEN+YAKICI CİHAZ,52,385.58
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ŞOFBEN+SOBA,1,444887.06
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ÜRETİM+OCAK+ŞOFBEN,34,23191.54
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+SOBA,1,3962.72
2023,SULTANGAZİ,TİCARİ (ÜRETİM),SOBA,4,985951.13
2023,SULTANGAZİ,TİCARİ (ÜRETİM),MERKEZİ ISINMA,16,6307949.24
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ÜRETİM,455,1025854.78
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK,227,1860725.69
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ÜRETİM+MERKEZİ ISINM,106,1599745.2
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ÜRETİM+OCAK,228,6560.17
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,2,61338.33
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN,16,7839.22
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+YAKICI CİHAZ,1,61068.01
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ÜRETİM+SOBA,28,3005.64
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+SOBA+ŞOFBEN,2,1382471.1
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ,176,403972.42
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+KAZAN+YAKICI CİHAZ,7,589280.36
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+KOMBİ,220,7635.81
2023,SULTANGAZİ,TİCARİ (ÜRETİM),MERKEZİ ISINMA+BOYLE,1,66287.19
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+SOBA,44,13817.88
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+SOBA+KOMBİ,13,1886057.26
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ+SOBA,83,36444.04
2023,SULTANGAZİ,TİCARİ (ÜRETİM),KOMBİ+KAZAN+YAKICI CİHAZ,3,5025.02
2023,SULTANGAZİ,TİCARİ (ÜRETİM),OCAK+SOBA+YAKICI CİHAZ,3,87245.56
2023,SULTANGAZİ,TİCARİ (ÜRETİM),MERKEZİ ISINMA+OCAK,4,265.15
2023,SULTANGAZİ,TİCARİ (ÜRETİM),ŞOFBEN,1,43216.06
2023,SULTANGAZİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM,2,15657.69
2023,SULTANGAZİ,ÖZEL EĞİTİM KURUMLARI,KOMBİ,13,3240.02
2023,SULTANGAZİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+KOMBİ,1,88856.87
2023,SULTANGAZİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+MERKEZİ ISINM,1,13516.73
2023,SULTANGAZİ,ÖZEL EĞİTİM KURUMLARI,OCAK+KOMBİ,10,90903.39
2023,SULTANGAZİ,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA,2,3255.9
2023,SULTANGAZİ,İBADETHANE,SOBA+KOMBİ+YAKICI CİHAZ,1,370.65
2023,SULTANGAZİ,İBADETHANE,SOBA,1,993.89
2023,SULTANGAZİ,İBADETHANE,ÜRETİM+OCAK,1,13357.24
2023,SULTANGAZİ,İBADETHANE,ÜRETİM+KOMBİ,6,1019.96
2023,SULTANGAZİ,İBADETHANE,OCAK,2,73590.11
2023,SULTANGAZİ,İBADETHANE,KOMBİ,18,477.27
2023,SULTANGAZİ,İBADETHANE,OCAK+SOBA+YAKICI CİHAZ,1,5625.51
2023,SULTANGAZİ,İBADETHANE,ÜRETİM+MERKEZİ ISINM,2,1388.59
2023,SULTANGAZİ,İBADETHANE,ÜRETİM+KOMBİ+SOBA,1,15600.92
2023,SULTANGAZİ,İBADETHANE,ÜRETİM,8,713.31
2023,SULTANGAZİ,İBADETHANE,ŞOFBEN+KOMBİ+SOBA,1,15416.09
2023,SULTANGAZİ,İBADETHANE,MERKEZİ ISINMA,4,12866.17
2023,SULTANGAZİ,İBADETHANE,OCAK+KOMBİ,14,16.75
2023,SİLİVRİ,ELEKTRİK ÜRETİM TESİSLERİ,ÜRETİM,2,7825.09
2023,SİLİVRİ,MESKEN,OCAK+SOFBEN+KOMBI,7,23951.75
2023,SİLİVRİ,MESKEN,MRKZ ISNMA+OCAK+KOMBI,22,765390.29
2023,SİLİVRİ,MESKEN,OCAK+SOBA,1,793136.3
2023,SİLİVRİ,MESKEN,KOMBİ,766,87135.42
2023,SİLİVRİ,MESKEN,KOMBİ+KAZAN,1,18.41
2023,SİLİVRİ,MESKEN,ŞOFBEN,2,206814.93
2023,SİLİVRİ,MESKEN,MERKEZİ ISINMA+OCAK,3,159139.44
2023,SİLİVRİ,MESKEN,OCAK+ŞOFBEN,859,26203.1
2023,SİLİVRİ,MESKEN,SOBA,81,539926.24
2023,SİLİVRİ,MESKEN,MERKEZ ISNMA+OCAK+ŞOFBEN,2,54283273.54
2023,SİLİVRİ,MESKEN,OCAK+KOMBİ,76,3805628.09
2023,SİLİVRİ,MESKEN,OCAK+SOBA+KOMBİ,4,255267.32
2023,SİLİVRİ,MESKEN,MERKEZİ ISINMA+BOYLE,8,50510.01
2023,SİLİVRİ,MESKEN,OCAK,433,6109336.92
2023,SİLİVRİ,MESKEN,MERKEZİ ISINMA,236,7958.0
2023,SİLİVRİ,MESKEN,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,7,84448.69
2023,SİLİVRİ,MESKEN,KASKAT KOMBİ,3,166537.0
2023,SİLİVRİ,MESKEN,OCAK+SOBA+ŞOFBEN,329,4555.11
2023,SİLİVRİ,MESKEN,OCAK+SOBA+KOMBİ+ŞOFB,1,784.44
2023,SİLİVRİ,MESKEN,ŞOFBEN+SOBA,2,575.84
2023,SİLİVRİ,MESKEN,MRKZ ISNMA+OCAK+SOBA,1,0.0
2023,SİLİVRİ,MESKEN,ÜRETİM+OCAK,1,214322.72
2023,SİLİVRİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+MERKEZİ ISINM,14,29973.96
2023,SİLİVRİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+OCAK,2,14940.08
2023,SİLİVRİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+KOMBİ,3,158017.92
2023,SİLİVRİ,RESMİ EĞİTİM KURUMLALARI,OCAK+KOMBİ,14,390478.72
2023,SİLİVRİ,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA,24,49878.49
2023,SİLİVRİ,RESMİ EĞİTİM KURUMLALARI,OCAK,3,85157.56
2023,SİLİVRİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM,4,299934.79
2023,SİLİVRİ,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA+OCAK,19,57538.35
2023,SİLİVRİ,RESMİ KURUM,ÜRETİM+KOMBİ,8,88697.62
2023,SİLİVRİ,RESMİ KURUM,KOMBİ,31,310652.73
2023,SİLİVRİ,RESMİ KURUM,OCAK+KOMBİ,56,15108.56
2023,SİLİVRİ,RESMİ KURUM,KOMBİ+KAZAN,2,1818.47
2023,SİLİVRİ,RESMİ KURUM,ÜRETİM+OCAK+ŞOFBEN,1,196216.37
2023,SİLİVRİ,RESMİ KURUM,ÜRETİM+OCAK,9,6234322.95
2023,SİLİVRİ,RESMİ KURUM,ÜRETİM+MERKEZİ ISINM,13,61.23
2023,SİLİVRİ,RESMİ KURUM,OCAK+ŞOFBEN,1,27762.11
2023,SİLİVRİ,RESMİ KURUM,OCAK+SOBA+KAZAN+YAKICI CİHAZ,1,5155.12
2023,SİLİVRİ,RESMİ KURUM,ÜRETİM+KOMBİ+SOBA,1,66850.58
2023,SİLİVRİ,RESMİ KURUM,MERKEZİ ISINMA+OCAK,6,191531.74
2023,SİLİVRİ,RESMİ KURUM,ŞOFBEN+YAKICI CİHAZ,1,3157.74
2023,SİLİVRİ,RESMİ KURUM,OCAK+SOBA,3,947398.24
2023,SİLİVRİ,RESMİ KURUM,MERKEZİ ISINMA,11,229336.33
2023,SİLİVRİ,RESMİ KURUM,ÜRETİM,2,5571.4
2023,SİLİVRİ,RESMİ KURUM,OCAK,3,50565.63
2023,SİLİVRİ,RESMİ KURUM,KOMBİ+KAZAN+YAKICI CİHAZ,1,2529.0
2023,SİLİVRİ,RESMİ KURUM,OCAK+SOBA+KOMBİ,2,441.63
2023,SİLİVRİ,RESMİ KURUM,SOBA,3,284829.87
2023,SİLİVRİ,SANAYİ TESİSLERİ,ÜRETİM+SOBA,1,29184919.59
2023,SİLİVRİ,SANAYİ TESİSLERİ,ÜRETİM,36,337535.7
2023,SİLİVRİ,SANAYİ TESİSLERİ,ÜRETİM+MERKEZİ ISINM,2,938272.51
2023,SİLİVRİ,SANAYİ TESİSLERİ,ÜRETİM+OCAK,2,534555.21
2023,SİLİVRİ,SANAYİ TESİSLERİ,ÜRETİM+KOMBİ+SOBA,3,203924.57
2023,SİLİVRİ,SANAYİ TESİSLERİ,ÜRETİM+KOMBİ,2,6872.31
2023,SİLİVRİ,SAĞLIK KURUMLARI (RESMİ),OCAK,1,292706.95
2023,SİLİVRİ,SAĞLIK KURUMLARI (RESMİ),MERKEZİ ISINMA,2,29515.04
2023,SİLİVRİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+MERKEZİ ISINM,2,3183.52
2023,SİLİVRİ,SAĞLIK KURUMLARI (RESMİ),KOMBİ,2,3631.81
2023,SİLİVRİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+OCAK,1,8150.78
2023,SİLİVRİ,SAĞLIK KURUMLARI (RESMİ),OCAK+KOMBİ,6,55855.99
2023,SİLİVRİ,SAĞLIK KURUMLARI (ÖZEL),OCAK+KOMBİ,2,134325.91
2023,SİLİVRİ,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM+MERKEZİ ISINM,2,121.19
2023,SİLİVRİ,TİCARİ,ŞOFBEN,1,631158.24
2023,SİLİVRİ,TİCARİ,OCAK+KOMBİ,588,14881.75
2023,SİLİVRİ,TİCARİ,ŞOFBEN+YAKICI CİHAZ,6,3718.18
2023,SİLİVRİ,TİCARİ,ŞOFBEN+SOBA+KOMBİ,1,7705.01
2023,SİLİVRİ,TİCARİ,OCAK+SOBA+YAKICI CİHAZ,1,18598.16
2023,SİLİVRİ,TİCARİ,OCAK+SOBA,39,29575.9
2023,SİLİVRİ,TİCARİ,MERKEZ ISNMA+OCAK+ŞOFBEN,6,244931.78
2023,SİLİVRİ,TİCARİ,ÜRETİM,29,723.54
2023,SİLİVRİ,TİCARİ,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,1,105.51
2023,SİLİVRİ,TİCARİ,OCAK+SOFBEN+KOMBI,2,13321.52
2023,SİLİVRİ,TİCARİ,SOBA,35,405.37
2023,SİLİVRİ,TİCARİ,ŞOFBEN+KAZAN,1,1647.52
2023,SİLİVRİ,TİCARİ,OCAK+SOBA+ŞOFBEN,3,17717.62
2023,SİLİVRİ,TİCARİ,ÜRETİM+SOBA,10,4099.68
2023,SİLİVRİ,TİCARİ,KOMBİ+KAZAN,2,128730.96
2023,SİLİVRİ,TİCARİ,ÜRETİM+OCAK,17,77917.88
2023,SİLİVRİ,TİCARİ,MERKEZİ ISINMA+OCAK,7,13906.05
2023,SİLİVRİ,TİCARİ,SOBA+KOMBİ+YAKICI CİHAZ,1,45496.07
2023,SİLİVRİ,TİCARİ,OCAK,33,60092.08
2023,SİLİVRİ,TİCARİ,MERKEZİ ISINMA,4,3600.16
2023,SİLİVRİ,TİCARİ,ÜRETİM+OCAK+ŞOFBEN,2,400336.44
2023,SİLİVRİ,TİCARİ,KOMBİ,265,75720.66
2023,SİLİVRİ,TİCARİ,ÜRETİM+KOMBİ,24,778.94
2023,SİLİVRİ,TİCARİ,OCAK+ŞOFBEN+KAZAN+YAKICI CİHAZ,1,42023.75
2023,SİLİVRİ,TİCARİ,ÜRETİM+MERKEZİ ISINM,7,107597.17
2023,SİLİVRİ,TİCARİ,ÜRETİM+KOMBİ+SOBA,13,2217.88
2023,SİLİVRİ,TİCARİ,OCAK+SOBA+KOMBİ,2,16147.11
2023,SİLİVRİ,TİCARİ,OCAK+ŞOFBEN,7,317.6
2023,SİLİVRİ,TİCARİ,ŞOFBEN+SOBA,1,389.47
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+SOBA+ŞOFBEN,2,4466.05
2023,SİLİVRİ,TİCARİ (ÜRETİM),SOBA+KOMBİ+YAKICI CİHAZ,2,12250.39
2023,SİLİVRİ,TİCARİ (ÜRETİM),SOBA,10,41733.17
2023,SİLİVRİ,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+SOBA,7,6203.98
2023,SİLİVRİ,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ,1,62191.9
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KOMBİ+YAKICI CİHAZ,2,24348.08
2023,SİLİVRİ,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+YAKICI CİHAZ,2,157472.12
2023,SİLİVRİ,TİCARİ (ÜRETİM),ÜRETİM+SOBA,44,2342.25
2023,SİLİVRİ,TİCARİ (ÜRETİM),ŞOFBEN+SOBA+KOMBİ,1,2148329.79
2023,SİLİVRİ,TİCARİ (ÜRETİM),ÜRETİM+MERKEZİ ISINM,44,74772.98
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK,34,3324556.76
2023,SİLİVRİ,TİCARİ (ÜRETİM),ÜRETİM+OCAK,307,25665.27
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+SOBA,25,287847.63
2023,SİLİVRİ,TİCARİ (ÜRETİM),KOMBİ,62,25163.42
2023,SİLİVRİ,TİCARİ (ÜRETİM),KOMBİ+KAZAN+YAKICI CİHAZ,1,16663656.61
2023,SİLİVRİ,TİCARİ (ÜRETİM),ÜRETİM,235,160920.46
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+KAZAN+YAKICI CİHAZ,10,1437432.73
2023,SİLİVRİ,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ+SOBA,117,399430.6
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+KOMBİ,160,1233.07
2023,SİLİVRİ,TİCARİ (ÜRETİM),ŞOFBEN,2,1086.17
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+SOBA+KOMBİ,1,2269.14
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+SOBA+YAKICI CİHAZ,1,1917820.02
2023,SİLİVRİ,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ,198,204771.36
2023,SİLİVRİ,TİCARİ (ÜRETİM),ÜRETİM+OCAK+ŞOFBEN,16,102832.42
2023,SİLİVRİ,TİCARİ (ÜRETİM),ŞOFBEN+YAKICI CİHAZ,18,638.73
2023,SİLİVRİ,TİCARİ (ÜRETİM),MERKEZ ISNMA+OCAK+ŞOFBEN,1,303.34
2023,SİLİVRİ,TİCARİ (ÜRETİM),MERKEZİ ISINMA+OCAK,1,19105.84
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+SOBA+YAKICI CİHAZ,12,52891.73
2023,SİLİVRİ,TİCARİ (ÜRETİM),MRKZ ISNMA+OCAK+KOMBI,1,9918.85
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN,3,11934.05
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KAZAN+YAKICI CİHAZ,2,25149.57
2023,SİLİVRİ,TİCARİ (ÜRETİM),OCAK+SOBA+KOMBİ+YAKICI CİHAZ,2,342574.4
2023,SİLİVRİ,TİCARİ (ÜRETİM),MERKEZİ ISINMA,5,112057.25
2023,SİLİVRİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+MERKEZİ ISINM,3,6590.71
2023,SİLİVRİ,ÖZEL EĞİTİM KURUMLARI,OCAK+KOMBİ,3,11596.38
2023,SİLİVRİ,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA+OCAK,2,1168.0
2023,SİLİVRİ,ÖZEL EĞİTİM KURUMLARI,OCAK+SOBA+KOMBİ,1,0.0
2023,SİLİVRİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+OCAK,1,94730.01
2023,SİLİVRİ,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA,3,7619.48
2023,SİLİVRİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+KOMBİ,1,1503.54
2023,SİLİVRİ,İBADETHANE,ÜRETİM,1,5936.63
2023,SİLİVRİ,İBADETHANE,ÜRETİM+OCAK,2,7503.77
2023,SİLİVRİ,İBADETHANE,MERKEZİ ISINMA,3,17370.28
2023,SİLİVRİ,İBADETHANE,KOMBİ,17,5555.67
2023,SİLİVRİ,İBADETHANE,OCAK+KOMBİ,2,131.42
2023,TUZLA,ELEKTRİK ÜRETİM TESİSLERİ,ÜRETİM,4,1140888.71
2023,TUZLA,ELEKTRİK ÜRETİM TESİSLERİ,ÜRETİM+MERKEZİ ISINM,1,20576.1
2023,TUZLA,HAYIR KURUMU VE MÜZE,OCAK+KOMBİ,4,2018.69
2023,TUZLA,HAYIR KURUMU VE MÜZE,ÜRETİM,1,83088.33
2023,TUZLA,HAYIR KURUMU VE MÜZE,MERKEZİ ISINMA,1,543.9
2023,TUZLA,HAYIR KURUMU VE MÜZE,KOMBİ,1,151.47
2023,TUZLA,HAYIR KURUMU VE MÜZE,MERKEZ ISNMA+OCAK+ŞOFBEN,1,23113.09
2023,TUZLA,HAYIR KURUMU VE MÜZE,ÜRETİM+MERKEZİ ISINM,1,482.77
2023,TUZLA,HAYIR KURUMU VE MÜZE,MERKEZİ ISINMA+OCAK,1,4028.61
2023,TUZLA,MESKEN,ŞOFBEN+KOMBİ,1,415.22
2023,TUZLA,MESKEN,ÜRETİM+KOMBİ+SOBA,1,13800.41
2023,TUZLA,MESKEN,OCAK+SOFBEN+KOMBI,7,16956.98
2023,TUZLA,MESKEN,ÜRETİM+OCAK+ŞOFBEN,1,11146.65
2023,TUZLA,MESKEN,KASKAT KOMBİ + OCAK,2,290.79
2023,TUZLA,MESKEN,ŞOFBEN+KAZAN,2,2001.44
2023,TUZLA,MESKEN,ŞOFBEN+YAKICI CİHAZ,1,297357.03
2023,TUZLA,MESKEN,KASKAT KOMBİ,15,50746.14
