ID   ,Year              ,District      ,District_Id ,Usage_Type           ,Count     ,Using_Count ,Amount
2272 ,2019              ,Avcýlar       ,       2003 ,Mesken               ,"152,452" ,"150,035"   ,"163,844,381"
2273 ,2019              ,Avcýlar       ,       2003 ,Ýbadethane           ,38        ,37          ,"163,844,381"
2274 ,2019              ,Avcýlar       ,       2003 ,Hayýr Kurumu ve Müze ,128       ,124         ,"163,844,381"
2275 ,2019              ,Baðcýlar      ,       2004 ,Ticari               ,"31,869"  ,"26,869"    ,"219,979,747"
2276 ,2019              ,Baðcýlar      ,       2004 ,Sanayi Tesisleri     ,891       ,891         ,"219,979,747"
2277 ,2019              ,Baðcýlar      ,       2004 ,Resmi Kurum          ,"5,755"   ,"5,734"     ,"219,979,747"
2278 ,2019              ,Baðcýlar      ,       2004 ,Mesken               ,"228,188" ,"223,451"   ,"219,979,747"
2279 ,2019              ,Baðcýlar      ,       2004 ,Ýbadethane           ,190       ,185         ,"219,979,747"
2280 ,2019              ,Baðcýlar      ,       2004 ,Hayýr Kurumu ve Müze ,188       ,184         ,"219,979,747"
2281 ,2019              ,Bahçelievler  ,       2005 ,Ticari               ,"27,152"  ,"24,265"    ,"203,412,163"
2282 ,2019              ,Bahçelievler  ,       2005 ,Sanayi Tesisleri     ,"1,139"   ,"1,139"     ,"203,412,163"
2283 ,2019              ,Bahçelievler  ,       2005 ,Resmi Kurum          ,"4,823"   ,"4,716"     ,"203,412,163"
2284 ,2019              ,Bahçelievler  ,       2005 ,Mesken               ,"205,841" ,"203,372"   ,"203,412,163"
2285 ,2019              ,Bahçelievler  ,       2005 ,Ýbadethane           ,304       ,300         ,"203,412,163"
2286 ,2019              ,Bahçelievler  ,       2005 ,Hayýr Kurumu ve Müze ,228       ,225         ,"203,412,163"
2287 ,2019              ,Bakýrköy      ,       1166 ,Yabancý Temsilcilik  ,8         ,7           ,"174,076,523"
2288 ,2019              ,Bakýrköy      ,       1166 ,Ticari               ,"25,376"  ,"23,883"    ,"174,076,523"
2289 ,2019              ,Bakýrköy      ,       1166 ,Sanayi Tesisleri     ,231       ,231         ,"174,076,523"
2290 ,2019              ,Bakýrköy      ,       1166 ,Resmi Kurum          ,"9,755"   ,"9,551"     ,"174,076,523"
2291 ,2019              ,Bakýrköy      ,       1166 ,Mesken               ,"102,096" ,"100,727"   ,"174,076,523"
2292 ,2019              ,Bakýrköy      ,       1166 ,Ýbadethane           ,206       ,196         ,"174,076,523"
2293 ,2019              ,Bakýrköy      ,       1166 ,Hayýr Kurumu ve Müze ,148       ,135         ,"174,076,523"
2295 ,2019              ,Baþakþehir    ,       2050 ,Ticari               ,"39,292"  ,"19,188"    ,"172,964,489"
2296 ,2019              ,Baþakþehir    ,       2050 ,Sanayi Tesisleri     ,885       ,885         ,"172,964,489"
2297 ,2019              ,Baþakþehir    ,       2050 ,Resmi Kurum          ,"3,05"    ,"2,936"     ,"172,964,489"
2298 ,2019              ,Baþakþehir    ,       2050 ,Mesken               ,"135,195" ,"132,054"   ,"172,964,489"
2299 ,2019              ,Baþakþehir    ,       2050 ,Ýbadethane           ,131       ,120         ,"172,964,489"
2300 ,2019              ,Baþakþehir    ,       2050 ,Hayýr Kurumu ve Müze ,99        ,99          ,"172,964,489"
2302 ,2019              ,Bayrampaþa    ,       1886 ,Ticari               ,"18,506"  ,"15,069"    ,"91,593,898"
2303 ,2019              ,Bayrampaþa    ,       1886 ,Sanayi Tesisleri     ,264       ,264         ,"91,593,898"
2304 ,2019              ,Bayrampaþa    ,       1886 ,Resmi Kurum          ,"2,762"   ,"2,736"     ,"91,593,898"
2305 ,2019              ,Bayrampaþa    ,       1886 ,Mesken               ,"94,267"  ,"93,306"    ,"91,593,898"
2306 ,2019              ,Bayrampaþa    ,       1886 ,Ýbadethane           ,280       ,274         ,"91,593,898"
2307 ,2019              ,Bayrampaþa    ,       1886 ,Hayýr Kurumu ve Müze ,87        ,86          ,"91,593,898"
2308 ,2019              ,Beþiktaþ      ,       1183 ,Yabancý Temsilcilik  ,179       ,179         ,"160,035,312"
2309 ,2019              ,Beþiktaþ      ,       1183 ,Ticari               ,"28,618"  ,"26,106"    ,"160,035,312"
2310 ,2019              ,Beþiktaþ      ,       1183 ,Sanayi Tesisleri     ,"2,682"   ,"2,682"     ,"160,035,312"
2311 ,2019              ,Beþiktaþ      ,       1183 ,Resmi Kurum          ,"12,669"  ,"11,438"    ,"160,035,312"
2312 ,2019              ,Beþiktaþ      ,       1183 ,Mesken               ,"94,895"  ,"91,793"    ,"160,035,312"
2313 ,2019              ,Beþiktaþ      ,       1183 ,Ýbadethane           ,122       ,120         ,"160,035,312"
2314 ,2019              ,Beþiktaþ      ,       1183 ,Hayýr Kurumu ve Müze ,94        ,94          ,"160,035,312"
2315 ,2019              ,Beykoz        ,       1185 ,Ticari               ,"10,697"  ,"9,695"     ,"112,027,750"
2316 ,2019              ,Beykoz        ,       1185 ,Sanayi Tesisleri     ,228       ,228         ,"112,027,750"
2317 ,2019              ,Beykoz        ,       1185 ,Resmi Kurum          ,"3,301"   ,"3,142"     ,"112,027,750"
2318 ,2019              ,Beykoz        ,       1185 ,Mesken               ,"92,624"  ,"88,237"    ,"112,027,750"
2319 ,2019              ,Beykoz        ,       1185 ,Ýbadethane           ,211       ,210         ,"112,027,750"
2320 ,2019              ,Beykoz        ,       1185 ,Hayýr Kurumu ve Müze ,16        ,16          ,"112,027,750"
2322 ,2019              ,Beylikdüzü    ,       2051 ,Ticari               ,"15,131"  ,"12,765"    ,"164,081,649"
2323 ,2019              ,Beylikdüzü    ,       2051 ,Sanayi Tesisleri     ,457       ,457         ,"164,081,649"
2324 ,2019              ,Beylikdüzü    ,       2051 ,Resmi Kurum          ,"2,585"   ,"2,504"     ,"164,081,649"
2325 ,2019              ,Beylikdüzü    ,       2051 ,Mesken               ,"137,838" ,"134,605"   ,"164,081,649"
2326 ,2019              ,Beylikdüzü    ,       2051 ,Ýbadethane           ,88        ,82          ,"164,081,649"
2327 ,2019              ,Beylikdüzü    ,       2051 ,Hayýr Kurumu ve Müze ,100       ,96          ,"164,081,649"
2329 ,2019              ,Beyoðlu       ,       1186 ,Yabancý Temsilcilik  ,475       ,475         ,"101,113,208"
2330 ,2019              ,Beyoðlu       ,       1186 ,Ticari               ,"27,473"  ,"25,943"    ,"101,113,208"
2331 ,2019              ,Beyoðlu       ,       1186 ,Sanayi Tesisleri     ,347       ,347         ,"101,113,208"
2332 ,2019              ,Beyoðlu       ,       1186 ,Resmi Kurum          ,"3,735"   ,"3,666"     ,"101,113,208"
2333 ,2019              ,Beyoðlu       ,       1186 ,Mesken               ,"79,668"  ,"78,118"    ,"101,113,208"
2334 ,2019              ,Beyoðlu       ,       1186 ,Ýbadethane           ,181       ,178         ,"101,113,208"
2335 ,2019              ,Beyoðlu       ,       1186 ,Hayýr Kurumu ve Müze ,240       ,238         ,"101,113,208"
2336 ,2019              ,Büyükçekmece  ,       1782 ,Ticari               ,"12,648"  ,"9,921"     ,"107,344,746"
2337 ,2019              ,Büyükçekmece  ,       1782 ,Sanayi Tesisleri     ,58        ,58          ,"107,344,746"
2338 ,2019              ,Büyükçekmece  ,       1782 ,Resmi Kurum          ,"2,674"   ,"2,614"     ,"107,344,746"
2339 ,2019              ,Büyükçekmece  ,       1782 ,Mesken               ,"116,142" ,"109,701"   ,"107,344,746"
2340 ,2019              ,Büyükçekmece  ,       1782 ,Ýbadethane           ,86        ,81          ,"107,344,746"
2341 ,2019              ,Büyükçekmece  ,       1782 ,Hayýr Kurumu ve Müze ,103       ,99          ,"107,344,746"
2342 ,2019              ,Çatalca       ,       1237 ,Ticari               ,"2,864"   ,"1,983"     ,"30,088,737"
2343 ,2019              ,Çatalca       ,       1237 ,Sanayi Tesisleri     ,93        ,93          ,"30,088,737"
2344 ,2019              ,Çatalca       ,       1237 ,Resmi Kurum          ,721       ,702         ,"30,088,737"
2345 ,2019              ,Çatalca       ,       1237 ,Mesken               ,"23,141"  ,"22,155"    ,"30,088,737"
2346 ,2019              ,Çatalca       ,       1237 ,Ýbadethane           ,32        ,32          ,"30,088,737"
2347 ,2019              ,Çatalca       ,       1237 ,Hayýr Kurumu ve Müze ,27        ,6           ,"30,088,737"
2348 ,2019              ,Çekmeköy      ,       2052 ,Ticari               ,"9,444"   ,"7,656"     ,"98,539,474"
2349 ,2019              ,Çekmeköy      ,       2052 ,Sanayi Tesisleri     ,121       ,121         ,"98,539,474"
2350 ,2019              ,Çekmeköy      ,       2052 ,Resmi Kurum          ,"2,654"   ,"2,631"     ,"98,539,474"
2351 ,2019              ,Çekmeköy      ,       2052 ,Mesken               ,"101,823" ,"97,305"    ,"98,539,474"
2352 ,2019              ,Çekmeköy      ,       2052 ,Ýbadethane           ,98        ,80          ,"98,539,474"
2353 ,2019              ,Çekmeköy      ,       2052 ,Hayýr Kurumu ve Müze ,33        ,33          ,"98,539,474"
2354 ,2019              ,Esenler       ,       2016 ,Ticari               ,"11,629"  ,"9,875"     ,"114,014,183"
2355 ,2019              ,Esenler       ,       2016 ,Sanayi Tesisleri     ,766       ,766         ,"114,014,183"
2356 ,2019              ,Esenler       ,       2016 ,Resmi Kurum          ,"3,374"   ,"2,692"     ,"114,014,183"
2357 ,2019              ,Esenler       ,       2016 ,Mesken               ,"135,148" ,"134,537"   ,"114,014,183"
2358 ,2019              ,Esenler       ,       2016 ,Ýbadethane           ,82        ,81          ,"114,014,183"
2359 ,2019              ,Esenler       ,       2016 ,Hayýr Kurumu ve Müze ,141       ,139         ,"114,014,183"
2361 ,2019              ,Esenyurt      ,       2053 ,Ticari               ,"35,013"  ,"25,527"    ,"402,317,076"
2362 ,2019              ,Esenyurt      ,       2053 ,Sanayi Tesisleri     ,"4,748"   ,"4,748"     ,"402,317,076"
2363 ,2019              ,Esenyurt      ,       2053 ,Resmi Kurum          ,"3,219"   ,"2,988"     ,"402,317,076"
2364 ,2019              ,Esenyurt      ,       2053 ,Mesken               ,"349,472" ,"335,846"   ,"402,317,076"
2365 ,2019              ,Esenyurt      ,       2053 ,Ýbadethane           ,166       ,127         ,"402,317,076"
2366 ,2019              ,Esenyurt      ,       2053 ,Hayýr Kurumu ve Müze ,168       ,169         ,"402,317,076"
2367 ,2019              ,Eyüpsultan    ,       1325 ,Diðer                ,83        ,31          ,"159,182,362"
2368 ,2019              ,Eyüpsultan    ,       1325 ,Ticari               ,"11,886"  ,"10,331"    ,"159,182,362"
2369 ,2019              ,Eyüpsultan    ,       1325 ,Sanayi Tesisleri     ,229       ,229         ,"159,182,362"
2370 ,2019              ,Eyüpsultan    ,       1325 ,Resmi Kurum          ,"4,147"   ,"3,888"     ,"159,182,362"
2371 ,2019              ,Eyüpsultan    ,       1325 ,Mesken               ,"145,385" ,"142,289"   ,"159,182,362"
2372 ,2019              ,Eyüpsultan    ,       1325 ,Ýbadethane           ,143       ,147         ,"159,182,362"
2373 ,2019              ,Eyüpsultan    ,       1325 ,Hayýr Kurumu ve Müze ,297       ,295         ,"159,182,362"
2374 ,2019              ,Fatih         ,       1327 ,Yabancý Temsilcilik  ,20        ,20          ,"162,371,543"
2375 ,2019              ,Fatih         ,       1327 ,Ticari               ,"38,592"  ,"36,623"    ,"162,371,543"
2376 ,2019              ,Fatih         ,       1327 ,Sanayi Tesisleri     ,184       ,184         ,"162,371,543"
2377 ,2019              ,Fatih         ,       1327 ,Resmi Kurum          ,"18,731"  ,"15,245"    ,"162,371,543"
2378 ,2019              ,Fatih         ,       1327 ,Mesken               ,"143,667" ,"141,044"   ,"162,371,543"
2379 ,2019              ,Fatih         ,       1327 ,Ýbadethane           ,738       ,717         ,"162,371,543"
2380 ,2019              ,Fatih         ,       1327 ,Hayýr Kurumu ve Müze ,894       ,839         ,"162,371,543"
2381 ,2019              ,Gaziosmanpaþa ,       1336 ,Ticari               ,"10,901"  ,"9,676"     ,"147,383,179"
2382 ,2019              ,Gaziosmanpaþa ,       1336 ,Sanayi Tesisleri     ,109       ,109         ,"147,383,179"
2383 ,2019              ,Gaziosmanpaþa ,       1336 ,Resmi Kurum          ,"1,915"   ,"1,84"      ,"147,383,179"
2384 ,2019              ,Gaziosmanpaþa ,       1336 ,Mesken               ,"155,852" ,"154,082"   ,"147,383,179"
2385 ,2019              ,Gaziosmanpaþa ,       1336 ,Ýbadethane           ,182       ,174         ,"147,383,179"
2386 ,2019              ,Gaziosmanpaþa ,       1336 ,Hayýr Kurumu ve Müze ,257       ,257         ,"147,383,179"
2387 ,2019              ,Güngören      ,       2010 ,Ticari               ,"15,843"  ,"14,329"    ,"99,646,894"
2388 ,2019              ,Güngören      ,       2010 ,Sanayi Tesisleri     ,637       ,637         ,"99,646,894"
2389 ,2019              ,Güngören      ,       2010 ,Resmi Kurum          ,"1,631"   ,"1,599"     ,"99,646,894"
2390 ,2019              ,Güngören      ,       2010 ,Mesken               ,"97,971"  ,"96,957"    ,"99,646,894"
2391 ,2019              ,Güngören      ,       2010 ,Ýbadethane           ,213       ,205         ,"99,646,894"
2392 ,2019              ,Güngören      ,       2010 ,Hayýr Kurumu ve Müze ,73        ,73          ,"99,646,894"
2393 ,2019              ,Kadýköy       ,       1421 ,Ticari               ,"31,695"  ,"28,899"    ,"279,060,946"
2394 ,2019              ,Kadýköy       ,       1421 ,Sanayi Tesisleri     ,42        ,42          ,"279,060,946"
2395 ,2019              ,Kadýköy       ,       1421 ,Resmi Kurum          ,"8,615"   ,"8,453"     ,"279,060,946"
2396 ,2019              ,Kadýköy       ,       1421 ,Mesken               ,"259,619" ,"244,007"   ,"279,060,946"
2397 ,2019              ,Kadýköy       ,       1421 ,Ýbadethane           ,270       ,251         ,"279,060,946"
2398 ,2019              ,Kadýköy       ,       1421 ,Hayýr Kurumu ve Müze ,226       ,222         ,"279,060,946"
2399 ,2019              ,Kaðýthane     ,       1810 ,Yabancý Temsilcilik  ,8         ,8           ,"154,346,748"
2400 ,2019              ,Kaðýthane     ,       1810 ,Ticari               ,"19,064"  ,"17,1"      ,"154,346,748"
2401 ,2019              ,Kaðýthane     ,       1810 ,Sanayi Tesisleri     ,15        ,15          ,"154,346,748"
2402 ,2019              ,Kaðýthane     ,       1810 ,Resmi Kurum          ,"2,655"   ,"2,593"     ,"154,346,748"
2403 ,2019              ,Kaðýthane     ,       1810 ,Mesken               ,"162,753" ,"159,045"   ,"154,346,748"
2404 ,2019              ,Kaðýthane     ,       1810 ,Ýbadethane           ,299       ,297         ,"154,346,748"
2405 ,2019              ,Kaðýthane     ,       1810 ,Hayýr Kurumu ve Müze ,112       ,112         ,"154,346,748"
2406 ,2019              ,Kartal        ,       1449 ,Ticari               ,"15,594"  ,"13,827"    ,"170,733,147"
2407 ,2019              ,Kartal        ,       1449 ,Sanayi Tesisleri     ,138       ,138         ,"170,733,147"
2408 ,2019              ,Kartal        ,       1449 ,Resmi Kurum          ,"10,259"  ,"9,853"     ,"170,733,147"
2409 ,2019              ,Kartal        ,       1449 ,Mesken               ,"185,861" ,"181,444"   ,"170,733,147"
2410 ,2019              ,Kartal        ,       1449 ,Ýbadethane           ,208       ,183         ,"170,733,147"
2411 ,2019              ,Kartal        ,       1449 ,Hayýr Kurumu ve Müze ,263       ,263         ,"170,733,147"
2413 ,2019              ,Küçükçekmece  ,       1823 ,Ticari               ,"20,59"   ,"17,954"    ,"280,746,600"
2414 ,2019              ,Küçükçekmece  ,       1823 ,Sanayi Tesisleri     ,376       ,376         ,"280,746,600"
2415 ,2019              ,Küçükçekmece  ,       1823 ,Resmi Kurum          ,"7,482"   ,"7,405"     ,"280,746,600"
2416 ,2019              ,Küçükçekmece  ,       1823 ,Mesken               ,"273,772" ,"270,695"   ,"280,746,600"
2417 ,2019              ,Küçükçekmece  ,       1823 ,Ýbadethane           ,216       ,212         ,"280,746,600"
2418 ,2019              ,Küçükçekmece  ,       1823 ,Hayýr Kurumu ve Müze ,344       ,334         ,"280,746,600"
2420 ,2019              ,Maltepe       ,       2012 ,Ticari               ,"19,294"  ,"17,511"    ,"189,242,432"
2421 ,2019              ,Maltepe       ,       2012 ,Sanayi Tesisleri     ,3         ,3           ,"189,242,432"
2422 ,2019              ,Maltepe       ,       2012 ,Resmi Kurum          ,"6,796"   ,"6,652"     ,"189,242,432"
2423 ,2019              ,Maltepe       ,       2012 ,Mesken               ,"201,965" ,"196,969"   ,"189,242,432"
2424 ,2019              ,Maltepe       ,       2012 ,Ýbadethane           ,225       ,214         ,"189,242,432"
2425 ,2019              ,Maltepe       ,       2012 ,Hayýr Kurumu ve Müze ,212       ,212         ,"189,242,432"
2426 ,2019              ,Pendik        ,       1835 ,Ticari               ,"32,136"  ,"27,487"    ,"297,226,348"
2427 ,2019              ,Pendik        ,       1835 ,Sanayi Tesisleri     ,220       ,219         ,"297,226,348"
2428 ,2019              ,Pendik        ,       1835 ,Resmi Kurum          ,"7,917"   ,"7,523"     ,"297,226,348"
2429 ,2019              ,Pendik        ,       1835 ,Mesken               ,"252,802" ,"246,867"   ,"297,226,348"
2430 ,2019              ,Pendik        ,       1835 ,Ýbadethane           ,225       ,210         ,"297,226,348"
2431 ,2019              ,Pendik        ,       1835 ,Hayýr Kurumu ve Müze ,160       ,158         ,"297,226,348"
2432 ,2019              ,Sancaktepe    ,       2054 ,Ticari               ,"14,104"  ,"11,653"    ,"150,265,274"
2433 ,2019              ,Sancaktepe    ,       2054 ,Sanayi Tesisleri     ,378       ,378         ,"150,265,274"
2434 ,2019              ,Sancaktepe    ,       2054 ,Resmi Kurum          ,"2,529"   ,"2,366"     ,"150,265,274"
2435 ,2019              ,Sancaktepe    ,       2054 ,Mesken               ,"146,871" ,"142,672"   ,"150,265,274"
2436 ,2019              ,Sancaktepe    ,       2054 ,Ýbadethane           ,176       ,168         ,"150,265,274"
2437 ,2019              ,Sancaktepe    ,       2054 ,Hayýr Kurumu ve Müze ,69        ,69          ,"150,265,274"
2438 ,2019              ,Sarýyer       ,       1604 ,Yabancý Temsilcilik  ,193       ,193         ,"201,159,864"
2439 ,2019              ,Sarýyer       ,       1604 ,Ticari               ,"24,947"  ,"22,947"    ,"201,159,864"
2440 ,2019              ,Sarýyer       ,       1604 ,Sanayi Tesisleri     ,"1,033"   ,"1,033"     ,"201,159,864"
2441 ,2019              ,Sarýyer       ,       1604 ,Resmi Kurum          ,"11,032"  ,"10,652"    ,"201,159,864"
2442 ,2019              ,Sarýyer       ,       1604 ,Mesken               ,"148,74"  ,"143,257"   ,"201,159,864"
2443 ,2019              ,Sarýyer       ,       1604 ,Ýbadethane           ,197       ,190         ,"201,159,864"
2444 ,2019              ,Sarýyer       ,       1604 ,Hayýr Kurumu ve Müze ,139       ,138         ,"201,159,864"
2445 ,2019              ,Silivri       ,       1622 ,Ticari               ,"10,086"  ,"8,948"     ,"114,524,174"
2446 ,2019              ,Silivri       ,       1622 ,Sanayi Tesisleri     ,493       ,493         ,"114,524,174"
2447 ,2019              ,Silivri       ,       1622 ,Resmi Kurum          ,"7,034"   ,"7,076"     ,"114,524,174"
2448 ,2019              ,Silivri       ,       1622 ,Mesken               ,"84,719"  ,"78,26"     ,"114,524,174"
2449 ,2019              ,Silivri       ,       1622 ,Ýbadethane           ,58        ,56          ,"114,524,174"
2450 ,2019              ,Sultanbeyli   ,       2014 ,Ticari               ,"8,948"   ,"5,998"     ,"87,110,817"
2451 ,2019              ,Sultanbeyli   ,       2014 ,Sanayi Tesisleri     ,24        ,24          ,"87,110,817"
2452 ,2019              ,Sultanbeyli   ,       2014 ,Resmi Kurum          ,"2,075"   ,"1,98"      ,"87,110,817"
2453 ,2019              ,Sultanbeyli   ,       2014 ,Mesken               ,"91,136"  ,"88,986"    ,"87,110,817"
2454 ,2019              ,Sultanbeyli   ,       2014 ,Ýbadethane           ,223       ,208         ,"87,110,817"
2455 ,2019              ,Sultanbeyli   ,       2014 ,Hayýr Kurumu ve Müze ,17        ,16          ,"87,110,817"
2456 ,2019              ,Sultangazi    ,       2055 ,Ticari               ,"11,383"  ,"8,475"     ,"148,191,054"
2457 ,2019              ,Sultangazi    ,       2055 ,Sanayi Tesisleri     ,149       ,149         ,"148,191,054"
2458 ,2019              ,Sultangazi    ,       2055 ,Resmi Kurum          ,"2,869"   ,"2,712"     ,"148,191,054"
2459 ,2019              ,Sultangazi    ,       2055 ,Mesken               ,"158,745" ,"156,804"   ,"148,191,054"
2460 ,2019              ,Sultangazi    ,       2055 ,Ýbadethane           ,146       ,131         ,"148,191,054"
2461 ,2019              ,Sultangazi    ,       2055 ,Hayýr Kurumu ve Müze ,120       ,115         ,"148,191,054"
2462 ,2019              ,Þile          ,       1659 ,Ticari               ,"2,634"   ,"2,151"     ,"20,559,644"
2463 ,2019              ,Þile          ,       1659 ,Sanayi Tesisleri     ,3         ,3           ,"20,559,644"
2464 ,2019              ,Þile          ,       1659 ,Resmi Kurum          ,"1,119"   ,941         ,"20,559,644"
2465 ,2019              ,Þile          ,       1659 ,Mesken               ,"21,623"  ,"20,324"    ,"20,559,644"
2466 ,2019              ,Þile          ,       1659 ,Ýbadethane           ,41        ,37          ,"20,559,644"
2467 ,2019              ,Þile          ,       1659 ,Hayýr Kurumu ve Müze ,11        ,10          ,"20,559,644"
2468 ,2019              ,Þiþli         ,       1663 ,Yabancý Temsilcilik  ,114       ,114         ,"166,732,761"
2469 ,2019              ,Þiþli         ,       1663 ,Ticari               ,"48,171"  ,"43,068"    ,"166,732,761"
2470 ,2019              ,Þiþli         ,       1663 ,Sanayi Tesisleri     ,260       ,260         ,"166,732,761"
2471 ,2019              ,Þiþli         ,       1663 ,Resmi Kurum          ,"9,188"   ,"9,133"     ,"166,732,761"
2472 ,2019              ,Þiþli         ,       1663 ,Mesken               ,"133,158" ,"130,024"   ,"166,732,761"
2473 ,2019              ,Þiþli         ,       1663 ,Ýbadethane           ,156       ,148         ,"166,732,761"
2474 ,2019              ,Þiþli         ,       1663 ,Hayýr Kurumu ve Müze ,337       ,336         ,"166,732,761"
2476 ,2019              ,Tuzla         ,       2015 ,Ticari               ,"26,087"  ,"17,826"    ,"213,665,912"
2477 ,2019              ,Tuzla         ,       2015 ,Sanayi Tesisleri     ,717       ,717         ,"213,665,912"
2478 ,2019              ,Tuzla         ,       2015 ,Resmi Kurum          ,"5,609"   ,"5,488"     ,"213,665,912"
2479 ,2019              ,Tuzla         ,       2015 ,Mesken               ,"103,052" ,"97,962"    ,"213,665,912"
2480 ,2019              ,Tuzla         ,       2015 ,Ýbadethane           ,115       ,112         ,"213,665,912"
2481 ,2019              ,Tuzla         ,       2015 ,Hayýr Kurumu ve Müze ,32        ,32          ,"213,665,912"
2483 ,2019              ,Ümraniye      ,       1852 ,Ticari               ,"40,873"  ,"33,423"    ,"259,753,092"
2484 ,2019              ,Ümraniye      ,       1852 ,Sanayi Tesisleri     ,641       ,641         ,"259,753,092"
2485 ,2019              ,Ümraniye      ,       1852 ,Resmi Kurum          ,"4,276"   ,"4,142"     ,"259,753,092"
2486 ,2019              ,Ümraniye      ,       1852 ,Mesken               ,"251,302" ,"246,31"    ,"259,753,092"
2487 ,2019              ,Ümraniye      ,       1852 ,Ýbadethane           ,316       ,304         ,"259,753,092"
2488 ,2019              ,Ümraniye      ,       1852 ,Hayýr Kurumu ve Müze ,233       ,219         ,"259,753,092"
2489 ,2019              ,Üsküdar       ,       1708 ,Ticari               ,"24,594"  ,"22,101"    ,"233,684,311"
2490 ,2019              ,Üsküdar       ,       1708 ,Sanayi Tesisleri     ,2         ,2           ,"233,684,311"
2491 ,2019              ,Üsküdar       ,       1708 ,Resmi Kurum          ,"9,211"   ,"8,828"     ,"233,684,311"
2492 ,2019              ,Üsküdar       ,       1708 ,Mesken               ,"207,42"  ,"201,002"   ,"233,684,311"
2493 ,2019              ,Üsküdar       ,       1708 ,Ýbadethane           ,404       ,375         ,"233,684,311"
2494 ,2019              ,Üsküdar       ,       1708 ,Hayýr Kurumu ve Müze ,469       ,460         ,"233,684,311"
2495 ,2019              ,Zeytinburnu   ,       1739 ,Ticari               ,"16,093"  ,"14,498"    ,"109,626,482"
2496 ,2019              ,Zeytinburnu   ,       1739 ,Sanayi Tesisleri     ,89        ,89          ,"109,626,482"
2497 ,2019              ,Zeytinburnu   ,       1739 ,Resmi Kurum          ,"4,869"   ,"4,349"     ,"109,626,482"
2498 ,2019              ,Zeytinburnu   ,       1739 ,Mesken               ,"91,864"  ,"89,15"     ,"109,626,482"
2499 ,2019              ,Zeytinburnu   ,       1739 ,Ýbadethane           ,95        ,95          ,"109,626,482"
2500 ,2019              ,Zeytinburnu   ,       1739 ,Hayýr Kurumu ve Müze ,163       ,92          ,"109,626,482"
2501 ,2020 (Ocak-Nisan) ,Adalar        ,       1103 ,Yabancý Temsilcilik  ,7         ,7           ,"3,308,931"
2502 ,2020 (Ocak-Nisan) ,Adalar        ,       1103 ,Ticari               ,756       ,733         ,"3,308,931"
2503 ,2020 (Ocak-Nisan) ,Adalar        ,       1103 ,Resmi Kurum          ,357       ,350         ,"3,308,931"
2504 ,2020 (Ocak-Nisan) ,Adalar        ,       1103 ,Mesken               ,"8,456"   ,"8,298"     ,"3,308,931"
2505 ,2020 (Ocak-Nisan) ,Adalar        ,       1103 ,Ýbadethane           ,9         ,8           ,"3,308,931"
2506 ,2020 (Ocak-Nisan) ,Adalar        ,       1103 ,Hayýr Kurumu ve Müze ,24        ,24          ,"3,308,931"
2507 ,2020 (Ocak-Nisan) ,Arnavutköy    ,       2048 ,Ticari               ,"31,62"   ,"28,458"    ,"81,427,897"
2508 ,2020 (Ocak-Nisan) ,Arnavutköy    ,       2048 ,Sanayi Tesisleri     ,"1,693"   ,"1,596"     ,"81,427,897"
2509 ,2020 (Ocak-Nisan) ,Arnavutköy    ,       2048 ,Resmi Kurum          ,"2,307"   ,"2,187"     ,"81,427,897"
2510 ,2020 (Ocak-Nisan) ,Arnavutköy    ,       2048 ,Mesken               ,"90,872"  ,"87,417"    ,"81,427,897"
2511 ,2020 (Ocak-Nisan) ,Arnavutköy    ,       2048 ,Ýbadethane           ,119       ,107         ,"81,427,897"
2512 ,2020 (Ocak-Nisan) ,Arnavutköy    ,       2048 ,Hayýr Kurumu ve Müze ,61        ,52          ,"81,427,897"
2513 ,2020 (Ocak-Nisan) ,Ataþehir      ,       2049 ,Ticari               ,"27,209"  ,"24,029"    ,"108,000,452"
2514 ,2020 (Ocak-Nisan) ,Ataþehir      ,       2049 ,Sanayi Tesisleri     ,93        ,93          ,"108,000,452"
2515 ,2020 (Ocak-Nisan) ,Ataþehir      ,       2049 ,Resmi Kurum          ,"3,184"   ,"3,136"     ,"108,000,452"
2516 ,2020 (Ocak-Nisan) ,Ataþehir      ,       2049 ,Mesken               ,"162,043" ,"159,459"   ,"108,000,452"
2517 ,2020 (Ocak-Nisan) ,Ataþehir      ,       2049 ,Ýbadethane           ,156       ,146         ,"108,000,452"
2518 ,2020 (Ocak-Nisan) ,Ataþehir      ,       2049 ,Hayýr Kurumu ve Müze ,77        ,44          ,"108,000,452"
2519 ,2020 (Ocak-Nisan) ,Avcýlar       ,       2003 ,Ticari               ,"14,708"  ,"12,434"    ,"93,754,328"
2520 ,2020 (Ocak-Nisan) ,Avcýlar       ,       2003 ,Sanayi Tesisleri     ,"2,183"   ,"2,183"     ,"93,754,328"
2521 ,2020 (Ocak-Nisan) ,Avcýlar       ,       2003 ,Resmi Kurum          ,"5,71"    ,"5,61"      ,"93,754,328"
2522 ,2020 (Ocak-Nisan) ,Avcýlar       ,       2003 ,Mesken               ,"152,452" ,"150,035"   ,"93,754,328"
2523 ,2020 (Ocak-Nisan) ,Avcýlar       ,       2003 ,Ýbadethane           ,38        ,37          ,"93,754,328"
